Episode,Reward,Length,Epsilon,Termination
122,142.3265841167672,1000,0.01999089815867558,out-of-view
123,217.0018000778139,638,0.01999089815867558,sleep
124,-148.95145963911185,448,0.01999089815867558,crash
125,-71.48059627846301,1000,0.01999089815867558,out-of-view
126,260.80839346764606,720,0.01999089815867558,sleep
127,83.79743136681537,1000,0.01999089815867558,out-of-view
128,125.35642259999891,1000,0.01999089815867558,out-of-view
129,186.00142414464406,459,0.01999089815867558,sleep
130,-254.01471256685386,489,0.01999089815867558,crash
131,168.20024381360804,1000,0.01999089815867558,out-of-view
132,144.57328644776754,1000,0.01999089815867558,out-of-view
133,225.95494587068808,901,0.01999089815867558,sleep
134,248.41812715862244,440,0.01999089815867558,sleep
135,244.3213402080271,488,0.01999089815867558,sleep
136,-102.88231707338083,1000,0.01999089815867558,out-of-view
137,211.6700645896253,430,0.01999089815867558,sleep
138,175.98204210991995,759,0.01999089815867558,sleep
139,238.81885293786112,827,0.01999089815867558,sleep
140,-233.78339173557083,679,0.01999089815867558,crash
141,195.4644976012454,821,0.01999089815867558,sleep
142,279.3827754011951,634,0.01999089815867558,sleep
143,282.56788694982674,364,0.01999089815867558,sleep
144,228.116699175249,517,0.01999089815867558,sleep
145,-50.12306595282823,1000,0.01999089815867558,out-of-view
146,265.6387696248637,394,0.01999089815867558,sleep
147,255.82802484551215,265,0.01999089815867558,sleep
148,-53.513962926787414,1000,0.01999089815867558,out-of-view
149,226.92456091778394,818,0.01999089815867558,sleep
150,-18.85922417188783,344,0.01999089815867558,crash
151,-225.11199886165178,937,0.01999089815867558,crash
152,213.32308023824177,527,0.01999089815867558,sleep
153,-36.38181414946217,1000,0.01999089815867558,out-of-view
154,-53.60190005742495,1000,0.01999089815867558,out-of-view
155,-127.30062716793634,100,0.01999089815867558,crash
156,-98.36827936946159,1000,0.01999089815867558,out-of-view
157,-16.30414410984096,1000,0.01999089815867558,out-of-view
158,23.878347491458843,1000,0.01999089815867558,out-of-view
159,-177.43192949023683,137,0.01999089815867558,crash
160,-76.04840398838883,1000,0.01999089815867558,out-of-view
161,-38.26778202980228,1000,0.01999089815867558,out-of-view
162,-83.2918037050999,1000,0.01999089815867558,out-of-view
163,191.55253690138917,707,0.01999089815867558,sleep
164,187.48030277259818,532,0.01999089815867558,sleep
165,-60.464749341642474,1000,0.01999089815867558,out-of-view
166,-22.08071741420842,1000,0.01999089815867558,out-of-view
167,-13.062587869593337,1000,0.01999089815867558,out-of-view
168,-12.659506454282077,1000,0.01999089815867558,out-of-view
169,-40.06400630237756,1000,0.01999089815867558,out-of-view
170,-25.3912308633749,1000,0.01999089815867558,out-of-view
171,-18.50426778018004,1000,0.01999089815867558,out-of-view
172,200.2645497914031,635,0.01999089815867558,sleep
173,-74.3159382714862,661,0.01999089815867558,crash
174,29.56571233263782,1000,0.01999089815867558,out-of-view
175,182.6484650134846,733,0.01999089815867558,sleep
176,-19.253836802876453,1000,0.01999089815867558,out-of-view
177,101.91474548010021,849,0.01999089815867558,sleep
178,-54.734988768106916,1000,0.01999089815867558,out-of-view
179,215.91694541696575,688,0.01999089815867558,sleep
180,132.63993150580373,781,0.01999089815867558,sleep
181,6.763804795045219,1000,0.01999089815867558,out-of-view
182,-53.76332346043972,1000,0.01999089815867558,out-of-view
183,-214.58270964231275,869,0.01999089815867558,crash
184,-26.87956702783519,1000,0.01999089815867558,out-of-view
185,-29.239246188929485,1000,0.01999089815867558,out-of-view
186,201.87236892982196,641,0.01999089815867558,sleep
187,187.74251506893117,693,0.01999089815867558,sleep
188,-55.93133184347238,1000,0.01999089815867558,out-of-view
189,-92.75145453158883,1000,0.01999089815867558,out-of-view
190,234.27387373297054,411,0.01999089815867558,sleep
191,-66.73092993273156,1000,0.01999089815867558,out-of-view
192,-119.4316284219656,1000,0.01999089815867558,out-of-view
193,35.21817074603175,1000,0.01999089815867558,out-of-view
194,158.98509103741432,914,0.01999089815867558,sleep
195,-161.31060497389169,109,0.01999089815867558,crash
196,35.79703762447424,1000,0.01999089815867558,out-of-view
197,148.75561304972413,892,0.01999089815867558,sleep
198,-52.69615811487566,1000,0.01999089815867558,out-of-view
199,-19.23779883462747,1000,0.01999089815867558,out-of-view
200,-12.944213191904716,1000,0.01999089815867558,out-of-view
201,5.815763646369215,1000,0.01999089815867558,out-of-view
202,-46.09083136850364,1000,0.01999089815867558,out-of-view
203,-135.5829988674267,1000,0.01999089815867558,out-of-view
204,66.52394312562932,1000,0.01999089815867558,out-of-view
205,173.47368881798525,875,0.01999089815867558,sleep
206,177.39040359309655,773,0.01999089815867558,sleep
207,-3.6697713526416136,1000,0.01999089815867558,out-of-view
208,-17.041936082040138,1000,0.01999089815867558,out-of-view
209,202.68729535274915,621,0.01999089815867558,sleep
210,79.24759586198738,1000,0.01999089815867558,out-of-view
211,-136.86137590294524,1000,0.01999089815867558,out-of-view
212,237.23271495895733,589,0.01999089815867558,sleep
213,-214.5173992485753,260,0.01999089815867558,crash
214,200.94030958309025,830,0.01999089815867558,sleep
215,-35.31890099749061,1000,0.01999089815867558,out-of-view
216,-60.00767336978035,1000,0.01999089815867558,out-of-view
217,169.96009563841008,760,0.01999089815867558,sleep
218,160.37071104155524,763,0.01999089815867558,sleep
219,106.64782305531921,865,0.01999089815867558,sleep
220,197.48997169448205,495,0.01999089815867558,sleep
221,135.40793372649352,944,0.01999089815867558,sleep
222,-35.91659629437377,1000,0.01999089815867558,out-of-view
223,19.416506127095026,1000,0.01999089815867558,out-of-view
224,150.89134122934576,712,0.01999089815867558,sleep
225,215.94248429065334,387,0.01999089815867558,sleep
226,71.82010082851686,1000,0.01999089815867558,out-of-view
227,237.78029334170014,688,0.01999089815867558,sleep
228,210.63435844007972,555,0.01999089815867558,sleep
229,-67.46075812518355,1000,0.01999089815867558,out-of-view
230,219.54674883067798,375,0.01999089815867558,sleep
231,-52.29639583195505,1000,0.01999089815867558,out-of-view
232,63.65936121710037,1000,0.01999089815867558,out-of-view
233,205.0602061460042,510,0.01999089815867558,sleep
234,197.41172695846853,788,0.01999089815867558,sleep
235,193.3514902014284,480,0.01999089815867558,sleep
236,-105.93950704579689,1000,0.01999089815867558,out-of-view
237,228.27239595306978,423,0.01999089815867558,sleep
238,249.09454230638812,388,0.01999089815867558,sleep
239,215.20939061321724,381,0.01999089815867558,sleep
240,-34.367801694794416,1000,0.01999089815867558,out-of-view
241,234.2817516970693,312,0.01999089815867558,sleep
242,224.58207131451178,713,0.01999089815867558,sleep
243,253.54558824449282,470,0.01999089815867558,sleep
244,230.0284918755933,463,0.01999089815867558,sleep
245,209.87050007653596,519,0.01999089815867558,sleep
246,234.45935062320683,359,0.01999089815867558,sleep
247,273.82926543191536,472,0.01999089815867558,sleep
248,234.54927716761873,451,0.01999089815867558,sleep
249,186.19656115663838,370,0.01999089815867558,sleep
250,247.97178231508903,323,0.01999089815867558,sleep
251,188.59278261149302,482,0.01999089815867558,sleep
252,244.2402670506908,577,0.01999089815867558,sleep
253,22.85123011663586,1000,0.01999089815867558,out-of-view
254,-371.2661045457108,400,0.01999089815867558,crash
255,249.56001807423021,299,0.01999089815867558,sleep
256,78.78576771465225,1000,0.01999089815867558,out-of-view
257,222.20757007381602,310,0.01999089815867558,sleep
258,-9.470501296336149,1000,0.01999089815867558,out-of-view
259,248.6856154476817,576,0.01999089815867558,sleep
260,-59.72761286103298,1000,0.01999089815867558,out-of-view
261,264.51101677621676,391,0.01999089815867558,sleep
262,206.94753746824824,607,0.01999089815867558,sleep
263,-50.26816199678851,1000,0.01999089815867558,out-of-view
264,231.30352916438585,474,0.01999089815867558,sleep
265,244.0223812558322,309,0.01999089815867558,sleep
266,252.08983215263626,496,0.01999089815867558,sleep
267,-27.86688351274529,400,0.01999089815867558,crash
268,209.00840415477964,404,0.01999089815867558,sleep
269,166.97868245897791,788,0.01999089815867558,sleep
270,194.4757749258525,640,0.01999089815867558,sleep
271,-384.2435805499709,344,0.01999089815867558,crash
272,251.4286897489047,338,0.01999089815867558,sleep
273,223.4445678482516,501,0.01999089815867558,sleep
274,261.5069029957031,654,0.01999089815867558,sleep
275,-79.13326045695337,1000,0.01999089815867558,out-of-view
276,227.0132098268989,504,0.01999089815867558,sleep
277,283.6749195811583,344,0.01999089815867558,sleep
278,18.60686819651515,224,0.01999089815867558,crash
279,222.58087290958315,428,0.01999089815867558,sleep
280,225.40358775892526,469,0.01999089815867558,sleep
281,201.8721790781567,614,0.01999089815867558,sleep
282,-96.64675110256879,1000,0.01999089815867558,out-of-view
283,202.36152561773605,787,0.01999089815867558,sleep
284,229.23027077877995,525,0.01999089815867558,sleep
285,198.9658395185261,794,0.01999089815867558,sleep
286,-271.6923510548752,365,0.01999089815867558,crash
287,238.29820178353793,517,0.01999089815867558,sleep
288,203.56399527297756,564,0.01999089815867558,sleep
289,-11.87877960918034,1000,0.01999089815867558,out-of-view
290,195.70616724732716,573,0.01999089815867558,sleep
291,227.27112335810716,371,0.01999089815867558,sleep
292,-34.0944849615368,1000,0.01999089815867558,out-of-view
293,-139.6218264166876,1000,0.01999089815867558,out-of-view
294,-107.13300548094931,1000,0.01999089815867558,out-of-view
295,216.64747737411545,672,0.01999089815867558,sleep
296,193.64887575508396,682,0.01999089815867558,sleep
297,-58.93736475171916,1000,0.01999089815867558,out-of-view
298,276.0483922118874,330,0.01999089815867558,sleep
299,-104.19448917666016,1000,0.01999089815867558,out-of-view
300,54.30003202696015,1000,0.01999089815867558,out-of-view
301,-38.62127753643931,1000,0.01999089815867558,out-of-view
302,-50.47453555483877,1000,0.01999089815867558,out-of-view
303,-249.8460460806365,133,0.01999089815867558,crash
304,221.20734716688557,345,0.01999089815867558,sleep
305,103.78821320914736,1000,0.01999089815867558,out-of-view
306,0.7117831617992079,1000,0.01999089815867558,out-of-view
307,217.75405637172318,558,0.01999089815867558,sleep
308,233.2255867623755,510,0.01999089815867558,sleep
309,163.63900845167524,962,0.01999089815867558,sleep
310,240.7208726928014,500,0.01999089815867558,sleep
311,230.6538794837315,640,0.01999089815867558,sleep
312,182.9094703765656,819,0.01999089815867558,sleep
313,-256.83473451031034,760,0.01999089815867558,crash
314,202.3537639055482,433,0.01999089815867558,sleep
315,-29.344302281019733,1000,0.01999089815867558,out-of-view
316,-74.31562754824662,320,0.01999089815867558,crash
317,222.53008605491215,383,0.01999089815867558,sleep
318,192.99339122527806,901,0.01999089815867558,sleep
319,96.80184557076761,966,0.01999089815867558,sleep
320,254.7579237664641,387,0.01999089815867558,sleep
321,209.98941921988018,542,0.01999089815867558,sleep
322,204.76044438171246,482,0.01999089815867558,sleep
323,137.7953313574451,718,0.01999089815867558,sleep
324,-31.456617981727124,1000,0.01999089815867558,out-of-view
325,-409.2641215771489,426,0.01999089815867558,crash
326,160.66982530783343,444,0.01999089815867558,sleep
327,-83.84853963267294,1000,0.01999089815867558,out-of-view
328,-96.5380960971134,1000,0.01999089815867558,out-of-view
329,147.00924329285434,508,0.01999089815867558,sleep
330,207.6366803781097,395,0.01999089815867558,sleep
331,246.6844338469968,420,0.01999089815867558,sleep
332,185.49497074637299,435,0.01999089815867558,sleep
333,237.11588746151173,298,0.01999089815867558,sleep
334,221.27956037073608,393,0.01999089815867558,sleep
335,-49.68468281457548,303,0.01999089815867558,crash
336,-77.62972203966581,644,0.01999089815867558,crash
337,192.37862201457528,336,0.01999089815867558,sleep
338,-80.64055669748447,1000,0.01999089815867558,out-of-view
339,226.93186796955177,399,0.01999089815867558,sleep
340,235.37679078681543,406,0.01999089815867558,sleep
341,221.92667975977494,333,0.01999089815867558,sleep
342,-10.494056945665761,444,0.01999089815867558,crash
343,146.8243222724133,594,0.01999089815867558,sleep
344,256.605621050065,462,0.01999089815867558,sleep
345,238.8034804259044,371,0.01999089815867558,sleep
346,-174.12274444503302,135,0.01999089815867558,crash
347,202.4823897373509,435,0.01999089815867558,sleep
348,220.6591445175485,330,0.01999089815867558,sleep
349,254.4072366868925,661,0.01999089815867558,sleep
350,109.47836148489904,1000,0.01999089815867558,out-of-view
351,-15.438127626131177,482,0.01999089815867558,crash
352,194.75862850023674,524,0.01999089815867558,sleep
353,187.2909141537913,717,0.01999089815867558,sleep
354,114.60183563890794,902,0.01999089815867558,sleep
355,55.98116899940787,839,0.01999089815867558,sleep
356,-56.95153390597655,362,0.01999089815867558,crash
357,-16.132341163535873,1000,0.01999089815867558,out-of-view
358,101.10962631584964,1000,0.01999089815867558,out-of-view
359,258.982692109444,558,0.01999089815867558,sleep
360,246.93154725086004,493,0.01999089815867558,sleep
361,163.70371230806492,719,0.01999089815867558,sleep
362,-46.83103643008654,444,0.01999089815867558,crash
363,-19.946782280354384,376,0.01999089815867558,crash
364,158.46405527769338,683,0.01999089815867558,sleep
365,188.07840845049986,588,0.01999089815867558,sleep
366,245.2176817275818,359,0.01999089815867558,sleep
367,212.39694027563976,523,0.01999089815867558,sleep
368,222.45822946978683,792,0.01999089815867558,sleep
369,221.24584988606895,622,0.01999089815867558,sleep
370,182.51083250898085,913,0.01999089815867558,sleep
371,226.01288017133874,409,0.01999089815867558,sleep
372,212.1502026406304,550,0.01999089815867558,sleep
373,216.17127671825295,358,0.01999089815867558,sleep
374,264.47631090220546,411,0.01999089815867558,sleep
375,216.14145548121283,621,0.01999089815867558,sleep
376,120.67015467964677,460,0.01999089815867558,sleep
377,198.81816293569904,354,0.01999089815867558,sleep
378,-101.85790861977613,365,0.01999089815867558,crash
379,-113.63640642471405,179,0.01999089815867558,crash
380,238.19883484811027,355,0.01999089815867558,sleep
381,163.61797562692985,415,0.01999089815867558,sleep
382,-202.81485027521245,630,0.01999089815867558,crash
383,-146.33900322631123,147,0.01999089815867558,crash
384,-75.96766422499658,703,0.01999089815867558,crash
385,-125.95994463797557,346,0.01999089815867558,crash
386,208.39998476148628,550,0.01999089815867558,sleep
387,88.21633538814481,1000,0.01999089815867558,out-of-view
388,280.68274806315094,358,0.01999089815867558,sleep
389,177.45126222288616,459,0.01999089815867558,sleep
390,188.11799533418304,740,0.01999089815867558,sleep
391,-102.98857568053641,1000,0.01999089815867558,out-of-view
392,21.772172239082472,1000,0.01999089815867558,out-of-view
393,189.83505075574553,848,0.01999089815867558,sleep
394,254.3028525578429,542,0.01999089815867558,sleep
395,187.24606743463696,655,0.01999089815867558,sleep
396,227.95861798172513,519,0.01999089815867558,sleep
397,246.538815156607,425,0.01999089815867558,sleep
398,208.1007170768061,624,0.01999089815867558,sleep
399,183.05745297975815,618,0.01999089815867558,sleep
